work_year,experience_level,employment_type,job_title,salary_in_usd,remote_ratio,company_size,employees_residence,companys_location
2022,SE-Senior/Expert,Full time,Data Engineer,240000,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,198440,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,144000,0,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Analyst,150000,100,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Scientist,57872,50,M,United Kingdom,United Kingdom
2022,EN-Entry/Junior,Full time,Data Analyst,64000,100,L,United States of America,United States of America
2022,EN-Entry/Junior,Full time,Data Scientist,39925,50,L,France,France
2022,SE-Senior/Expert,Full time,Machine Learning Engineer,187200,100,M,Canada,Canada
2022,SE-Senior/Expert,Full time,Machine Learning Engineer,116100,100,M,Canada,Canada
2022,SE-Senior/Expert,Full time,Data Analyst,150000,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analyst,127000,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,275000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,166000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,159699,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,138938,0,M,United States of America,United States of America
2022,EN-Entry/Junior,Full time,BI Analyst,76000,50,L,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Analytics Engineer,103432,0,M,United Kingdom,United Kingdom
2022,SE-Senior/Expert,Full time,Analytics Engineer,92350,0,M,United Kingdom,United Kingdom
2022,SE-Senior/Expert,Full time,Data Analyst,80000,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analyst,52500,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,236000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,182000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,180000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analyst,135000,100,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Research Engineer,240000,100,M,United States of America,United States of America
2022,EN-Entry/Junior,Part time,Data Analyst,125404,50,S,China,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,195000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,110000,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Operations Analyst,123000,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Operations Analyst,92250,0,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,ML Engineer,180000,100,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,ML Engineer,100000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,97000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,90000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Machine Learning Engineer,180000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,260000,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,180000,0,M,United States of America,United States of America
2022,EX-Executive/Director,Full time,Analytics Engineer,210000,100,M,United States of America,United States of America
2022,EX-Executive/Director,Full time,Analytics Engineer,157000,100,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Analyst,80000,0,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Analyst,52500,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Architect,128000,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Architect,81500,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Operations Engineer,105000,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Operations Engineer,70000,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,175000,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,122500,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,171000,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,117000,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,202800,0,L,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,104300,0,L,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analyst,36773,0,M,Spain,Spain
2022,MI-Mid/Intermediate,Full time,Data Scientist,30000,100,L,Mexico,Mexico
2022,MI-Mid/Intermediate,Full time,Analytics Engineer,78000,100,M,Brazil,Brazil
2022,MI-Mid/Intermediate,Full time,Analytics Engineer,48000,100,M,Brazil,Brazil
2022,MI-Mid/Intermediate,Full time,Data Engineer,78000,100,M,Brazil,Brazil
2022,MI-Mid/Intermediate,Full time,Data Engineer,42000,100,M,Brazil,Brazil
2022,SE-Senior/Expert,Full time,Data Architect,345600,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Architect,230400,0,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,BI Analyst,78000,100,M,Brazil,Brazil
2022,MI-Mid/Intermediate,Full time,BI Analyst,48000,100,M,Brazil,Brazil
2022,SE-Senior/Expert,Full time,Data Analyst,175950,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analyst,130050,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,205600,0,L,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,105700,0,L,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analyst,236600,100,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Scientist,84000,100,M,Brazil,Brazil
2022,MI-Mid/Intermediate,Full time,Data Scientist,54000,100,M,Brazil,Brazil
2022,EN-Entry/Junior,Full time,Data Scientist,80000,100,L,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Marketing Data Analyst,200000,100,S,United Kingdom,United Kingdom
2022,EN-Entry/Junior,Full time,Data Scientist,73742,100,L,Canada,Canada
2022,SE-Senior/Expert,Full time,Data Science Lead,165000,50,S,United States of America,United States of America
2022,EN-Entry/Junior,Full time,Data Scientist,33246,50,L,United Kingdom,United Kingdom
2021,EN-Entry/Junior,Full time,Power BI Developer,5409,50,L,India,India
2021,MI-Mid/Intermediate,Full time,Data Engineer,75050,50,L,Australia,Australia
2022,EN-Entry/Junior,Full time,Machine Learning Engineer,108000,0,S,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Product Data Scientist,8000,100,L,India,Singapore
2022,SE-Senior/Expert,Full time,Data Scientist,155000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,38000,100,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Analyst,85000,0,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Analyst,65000,0,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Engineer,110820,0,M,United Kingdom,United Kingdom
2022,MI-Mid/Intermediate,Full time,Data Engineer,92350,0,M,United Kingdom,United Kingdom
2022,SE-Senior/Expert,Full time,Data Scientist,153600,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,106800,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,50000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,123400,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,88100,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,120000,100,S,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,55000,100,S,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Analytics Engineer,150000,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Analytics Engineer,120000,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Science Consultant,139000,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analyst,139600,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analyst,85700,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,185000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,50000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,200000,100,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,ML Engineer,148500,100,L,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,ML Engineer,98200,100,L,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analyst,115000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analyst,95000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Architect,225000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Architect,66000,100,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Manager,134000,0,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Manager,98000,0,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Analyst,105000,0,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Analyst,62000,0,M,United States of America,United States of America
